Date,Close,High,Low,Open,Volume
1999-01-22,0.0376117043197155,0.044775311584014724,0.03558146497740723,0.04011878256394706,2714688000
1999-01-25,0.04155206307768822,0.042028902060171895,0.037611710674091144,0.04059654725381971,510480000
1999-01-26,0.038327883929014206,0.04286520179104214,0.037730914628022125,0.04202889751135564,343200000
1999-01-27,0.03820866718888283,0.03940260220917949,0.036297639429123,0.038447086621252693,244368000
1999-01-28,0.038088541477918625,0.038447087859194894,0.03785012203787199,0.03820866841914826,227520000
1999-01-29,0.036297641694545746,0.038208669573577395,0.036297641694545746,0.03808854262871827,244032000
1999-02-01,0.037014737725257874,0.037253157193419394,0.03629764487814436,0.03629764487814436,154704000
1999-02-02,0.03414911404252052,0.037253162191918716,0.033074390140914886,0.036297649748436356,264096000
1999-02-03,0.03486528992652893,0.035343047835133624,0.03343201961680943,0.03367135803583386,75120000
1999-02-04,0.03677539899945259,0.03773091121743983,0.03486528324446436,0.03534304106150495,181920000
1999-02-05,0.037850119173526764,0.03820866552766969,0.03641776478313528,0.03737236140033503,136848000
1999-02-08,0.03653697669506073,0.03820866961548884,0.03653697669506073,0.038088542670497945,154080000
1999-02-09,0.03510371595621109,0.0374915867822957,0.034625958005088976,0.03725316385540273,86976000
1999-02-10,0.034746065735816956,0.036059208468849614,0.03414909665191475,0.03510369651196671,148224000
1999-02-11,0.037730924785137177,0.03916327982205272,0.034865295781707585,0.034865295781707585,132240000
1999-02-12,0.03988036513328552,0.04011878459632526,0.038208672103981704,0.038208672103981704,109728000
1999-02-16,0.040118779987096786,0.04226823062487255,0.036059217076429395,0.04059653778762877,211008000
1999-02-17,0.03796932473778725,0.03964101737199695,0.03725314758859015,0.03916325962949065,67728000
1999-02-18,0.03856630623340607,0.039641030057642995,0.037491582409169145,0.03916327216224794,70704000
1999-02-19,0.03988036513328552,0.04059654245174662,0.03773091424856034,0.038208672103981704,75360000
1999-02-22,0.040118779987096786,0.04107429558816075,0.03796932934932102,0.04059653778762877,205248000
1999-02-23,0.04202888906002045,0.04286519317153961,0.0386864225692557,0.041074292460873234,138096000
1999-02-24,0.045372284948825836,0.05014894134726499,0.04429756117183743,0.04823791326579459,612768000
1999-02-25,0.04393992945551872,0.048715670253776544,0.043222833192290734,0.047283312169949576,149136000
1999-02-26,0.04190969839692116,0.04585005121179238,0.041552067414683376,0.04441769625593821,172608000
1999-03-01,0.04214901477098465,0.043939918845953614,0.04011877577236899,0.042984403345272516,92160000
1999-03-02,0.04179048910737038,0.04226824709405351,0.04107431159214286,0.04202890863591477,55248000
1999-03-03,0.038924843072891235,0.042028890232774625,0.03868642364874328,0.042028890232774625,61392000
1999-03-04,0.038088541477918625,0.04107429634597417,0.03773091060980173,0.040834957976674274,57360000
1999-03-05,0.040237993001937866,0.040357201016422324,0.038447088668101696,0.038447088668101696,78768000
1999-03-08,0.04083496704697609,0.042028902370913834,0.0384470963991006,0.03916327380757177,75888000
1999-03-09,0.04214901477098465,0.042745983934672126,0.04071574493605647,0.04071574493605647,143184000
1999-03-10,0.04143192991614342,0.04274599200181149,0.040834960639794284,0.04274599200181149,235344000
1999-03-11,0.03964103013277054,0.04143193475487927,0.03964103013277054,0.04071575737513877,54288000
1999-03-12,0.038924843072891235,0.03988035862786704,0.038208665871255376,0.03988035862786704,90768000
1999-03-15,0.04059654474258423,0.04107430262496516,0.03964102897782235,0.03988036738370969,108816000
1999-03-16,0.03928340598940849,0.041312730445710884,0.03892485948090314,0.04083497246683347,79152000
1999-03-17,0.03952180594205856,0.04035719101395529,0.03856629054008496,0.0396410139269975,51360000
1999-03-18,0.03999956324696541,0.04059652892697993,0.03868641707099169,0.039641013534467945,46320000
1999-03-19,0.040118779987096786,0.041312715023808594,0.039880360551448946,0.039880360551448946,105312000
1999-03-22,0.038924843072891235,0.0410742936069908,0.038924843072891235,0.040954166673771664,36672000
1999-03-23,0.03653697669506073,0.039163266334817745,0.03582079942324355,0.039163266334817745,163968000
1999-03-24,0.036297641694545746,0.036536976654982976,0.034865283736388565,0.036297641694545746,60864000
1999-03-25,0.03677539899945259,0.03820866903448042,0.0360592183224318,0.0361784297524219,40320000
1999-03-26,0.03999956324696541,0.04011877123072394,0.037253143982223715,0.037253143982223715,88272000
1999-03-29,0.04119349643588066,0.04214900837548321,0.040477315967516275,0.04119349643588066,65952000
1999-03-30,0.037730924785137177,0.04167127782300509,0.03749158974201408,0.041312731307024536,69504000
1999-03-31,0.04035719856619835,0.04083495635659034,0.037133943315228686,0.03892484412423918,153600000
1999-04-01,0.0391632579267025,0.04059653109190379,0.03844708080864422,0.040357192766494535,30432000
1999-04-05,0.03796932473778725,0.03964101737199695,0.037730905331096444,0.03868642081610905,98640000
1999-04-06,0.037014737725257874,0.03844709239295023,0.03629764487814436,0.03832788436691661,69696000
1999-04-07,0.040118779987096786,0.04035719942274463,0.03701473267749336,0.0372531521131412,89280000
1999-04-08,0.04083496704697609,0.042028902370913834,0.03988037014550032,0.04035720913150952,130128000
1999-04-09,0.040118779987096786,0.04107429558816075,0.039880360551448946,0.04107429558816075,48624000
1999-04-12,0.038447100669145584,0.03964103612568522,0.03773092318113369,0.03964103612568522,33312000
1999-04-13,0.03689460828900337,0.03916326709338847,0.03629764243742614,0.03916326709338847,36144000
1999-04-14,0.035820819437503815,0.03761172479037202,0.035820819437503815,0.036775420106293234,48288000
