Date,Close,High,Low,Open,Volume
1970-01-02,0.7017361521720886,0.7122096959823816,0.6877711616738026,0.6877711616738026,56641
1970-01-05,0.7261745929718018,0.7261745929718018,0.7087185362135248,0.7087185362135248,116429
1970-01-06,0.7261745929718018,0.7401393713254938,0.7191921199787938,0.7261745929718018,93143
1970-01-07,0.7226834893226624,0.7366485225017894,0.7226834893226624,0.7261747685714897,67969
1970-01-08,0.7401394248008728,0.7401394248008728,0.7261746454382196,0.7261746454382196,59159
1970-01-09,0.7331568598747253,0.7436304406958752,0.726174388844487,0.7401391632726869,79298
1970-01-12,0.7296659350395203,0.733157129932549,0.7226833776211246,0.733157129932549,59788
1970-01-13,0.7052273154258728,0.7296659309899495,0.7052273154258728,0.7296659309899495,110136
1970-01-14,0.7226834893226624,0.7226834893226624,0.7052274283432545,0.7052274283432545,47201
1970-01-15,0.7052273154258728,0.7157009000468316,0.7017360786441355,0.7157009000468316,69228
1970-01-16,0.7052273154258728,0.7157009000468316,0.6982448418623982,0.7052273154258728,46572
1970-01-19,0.7087185382843018,0.7157008436653872,0.6982447868561061,0.7052272598695158,45313
1970-01-20,0.7052273154258728,0.71220962135701,0.6912623263908393,0.7087185941156944,51606
1970-01-21,0.7610869407653809,0.7820342777624996,0.7122096255343757,0.7122096255343757,147267
1970-01-22,0.736648440361023,0.7680692795673977,0.7331571615014945,0.7610869732968588,161742
1970-01-23,0.7226834893226624,0.7401395503020703,0.7191922938900173,0.7366485225017894,64193
1970-01-26,0.6982446908950806,0.7191920232403178,0.6842798725117144,0.7191920232403178,98178
1970-01-27,0.6982446908950806,0.6982446908950806,0.6807886364848165,0.6982446908950806,56641
1970-01-28,0.663332462310791,0.6912622704898952,0.663332462310791,0.6912622704898952,111394
1970-01-29,0.6528588533401489,0.6598413256212652,0.63889386686984,0.6598413256212652,230970
1970-01-30,0.656350314617157,0.656350314617157,0.6423853233566795,0.6528590772790603,170553
1970-02-02,0.663332462310791,0.663332462310791,0.6493676839454818,0.6563501569442983,138456
1970-02-03,0.6703147292137146,0.6703147292137146,0.6458761665758321,0.6633322168902167,146008
1970-02-04,0.6611227989196777,0.6787998141986739,0.6505164709243322,0.6787998141986739,154819
1970-02-05,0.6505159735679626,0.661122293454175,0.6469805477520654,0.661122293454175,79927
1970-02-06,0.6505159735679626,0.65405139938386,0.6434451219361681,0.6505159735679626,115170
1970-02-09,0.6505159735679626,0.6505159735679626,0.6434451219361681,0.6505159735679626,125240
1970-02-10,0.6505159735679626,0.6505159735679626,0.6434451219361681,0.6505159735679626,65452
1970-02-11,0.6575872898101807,0.6575872898101807,0.6469809631146928,0.6505163912003395,78668
1970-02-12,0.6505159735679626,0.6575868676382777,0.6469805477520654,0.6575868676382777,70487
1970-02-13,0.6505159735679626,0.6575868676382777,0.6469805477520654,0.6505159735679626,50348
1970-02-16,0.6540520787239075,0.6540520787239075,0.6434457902598505,0.6505166492358885,71746
1970-02-17,0.6363751888275146,0.6505167823578373,0.6363751888275146,0.6505167823578373,86850
1970-02-18,0.6434456706047058,0.654051957096418,0.6399103690898047,0.6399103690898047,84332
1970-02-19,0.6399104595184326,0.6575875212921983,0.6399104595184326,0.6434457615329231,107618
1970-02-20,0.646981418132782,0.6646586134318271,0.6434459875606884,0.6434459875606884,188804
1970-02-24,0.6505159735679626,0.65405139938386,0.6469805477520654,0.6469805477520654,167406
1970-02-25,0.6505159735679626,0.6575868676382777,0.6434451219361681,0.6505159735679626,202020
1970-02-26,0.646981418132782,0.6540522792769691,0.6434459875606884,0.6505168487048755,192580
1970-02-27,0.6646585464477539,0.6788001399952106,0.639910619814342,0.6469813529302106,222789
1970-03-02,0.6787998676300049,0.6964768843004371,0.6717289675970085,0.6717289675970085,211461
1970-03-03,0.696476936340332,0.696476936340332,0.6717290177877696,0.6787999183490949,124611
1970-03-04,0.7000125646591187,0.7106188973009018,0.6929418742779297,0.6964771345913814,164889
1970-03-05,0.696476936340332,0.7070832659630403,0.6894062479718033,0.700012365401715,108248
1970-03-06,0.6823351383209229,0.7000121508953514,0.6787997103429093,0.696476722917338,81186
1970-03-09,0.6787998676300049,0.6858707676630013,0.6752644388327848,0.682335296427225,67340
1970-03-10,0.6858704686164856,0.6894058958722233,0.6752641444107346,0.6787995716664723,39649
1970-03-11,0.6823351383209229,0.6894060367154962,0.6823351383209229,0.6858706087374826,58529
1970-03-12,0.6752644777297974,0.6823353357315377,0.6717290062903687,0.6823353357315377,55383
1970-03-13,0.6823351383209229,0.6823351383209229,0.6681935537245077,0.6752642823648958,59159
1970-03-16,0.6752644777297974,0.6858708071709664,0.6646583180428628,0.6823353357315377,51606
1970-03-17,0.6752644777297974,0.6787999067306676,0.6646583180428628,0.6752644777297974,58529
1970-03-18,0.6717289090156555,0.6894061363372407,0.6646582217920732,0.6752643799431041,201391
1970-03-19,0.6646585464477539,0.6717292371250493,0.6575876860161659,0.6717292371250493,58529
1970-03-20,0.6646585464477539,0.668193976663548,0.6505167831460046,0.6646585464477539,183769
1970-03-23,0.6611227989196777,0.6717289147222593,0.6575873704007468,0.6646582274386087,50348
1970-03-24,0.6752644777297974,0.6752644777297974,0.6646583180428628,0.6646583180428628,49718
1970-03-25,0.6858704686164856,0.6894058958722233,0.6681934172148719,0.6752641444107346,174329
1970-03-26,0.6858704686164856,0.6894058958722233,0.6787995716664723,0.6858704686164856,91255
1970-03-30,0.6787998676300049,0.6929416252574415,0.6752644388327848,0.6858707676630013,86221
1970-03-31,0.6717289090156555,0.6823352369208961,0.6717289090156555,0.6787998084320002,69228
1970-04-01,0.6787998676300049,0.6858707676630013,0.6752644388327848,0.6752644388327848,75522
1970-04-02,0.6752644777297974,0.6858708071709664,0.6752644777297974,0.6787999067306676,112653
1970-04-03,0.6823351383209229,0.6823351383209229,0.6681935537245077,0.6752642823648958,192580
1970-04-06,0.6717289090156555,0.6858707078483447,0.6717289090156555,0.6823352369208961,123981
1970-04-07,0.6823351383209229,0.6823351383209229,0.6681935537245077,0.6717288119483359,78039
1970-04-08,0.6752644777297974,0.6823353357315377,0.6752644777297974,0.6823353357315377,42166
1970-04-09,0.6717289090156555,0.6787998084320002,0.6681936502809693,0.6752643799431041,42796
1970-04-10,0.6575872898101807,0.668193574067121,0.6575872898101807,0.668193574067121,124611
1970-04-13,0.6611227989196777,0.6646582274386087,0.6505164709243322,0.6575873704007468,148526
1970-04-14,0.6575872898101807,0.6646581459814742,0.643445535029046,0.6611227178958274,134051
1970-04-15,0.6540520787239075,0.668193839114548,0.6505166492358885,0.6575875506504909,40278
1970-04-16,0.6116272211074829,0.6611230251140792,0.6116272211074829,0.65405212321845,160483
1970-04-17,0.593950092792511,0.5974855231472634,0.5727376379797212,0.5974855231472634,260550
1970-04-20,0.5868791937828064,0.6080916410755731,0.5833437646813987,0.5939498822313826,115170
1970-04-21,0.5833438038825989,0.6010208232618687,0.5833438038825989,0.5868792332215904,83074
1970-04-22,0.5868791937828064,0.5939498822313826,0.5833437646813987,0.5833437646813987,83074
1970-04-23,0.5868791937828064,0.5868791937828064,0.5727374349386158,0.5868791937828064,100066
1970-04-24,0.5833438038825989,0.5939499221453229,0.5798083321050447,0.5868792332215904,103213
1970-04-27,0.5868791937828064,0.5939498822313826,0.5762728640400235,0.5939498822313826,75522
1970-04-28,0.5621312260627747,0.5762728139228637,0.5585957972688353,0.5762728139228637,260550
1970-04-29,0.593950092792511,0.593950092792511,0.5656667348316415,0.5656667348316415,103213
1970-04-30,0.5798081159591675,0.6010205992082187,0.5656663614365239,0.5939497007276235,136568
1970-05-01,0.5656668543815613,0.58334409476844,0.5656668543815613,0.5798086212279139,118947
1970-05-04,0.5635132789611816,0.5850487647715149,0.5599239666988587,0.574280914154236,79927
1970-05-05,0.5599237084388733,0.5742806492722353,0.5599237084388733,0.5635130190456576,70487
1970-05-06,0.5599237084388733,0.5778699598790197,0.5491559058729953,0.5599237084388733,166777
1970-05-07,0.5527452230453491,0.563513069663275,0.5455666442717889,0.5599237587340804,163001
1970-05-08,0.5455663800239563,0.5599234875323102,0.5383880201514156,0.5527449553205374,104472
1970-05-11,0.5347988605499268,0.5527450653988949,0.5168526557009586,0.5455664886727111,890526
1970-05-12,0.5312097072601318,0.5419775539816664,0.5132634971201114,0.5347990182238629,215866
1970-05-13,0.5240312218666077,0.5312097583143353,0.5168528577582141,0.5312097583143353,181881
1970-05-14,0.516852617263794,0.5240309780320561,0.5096740410714646,0.5240309780320561,152302
1970-05-15,0.5240312218666077,0.5276204900904715,0.5132635464495168,0.5168528577582141,212719
1970-05-18,0.5240312218666077,0.5347990696230326,0.5168528577582141,0.5240312218666077,130275
1970-05-19,0.5024955868721008,0.5240310603219781,0.5024955868721008,0.5240310603219781,113912
1970-05-20,0.48813891410827637,0.5096743993133267,0.4809603328702388,0.5024958611601329,155449
1970-05-21,0.5024955868721008,0.5024955868721008,0.4809600703374034,0.48813864765700293,137198
1970-05-22,0.4989064335823059,0.5060850131596599,0.49172806942912073,0.5024957449133998,91885
1970-05-25,0.4630138874053955,0.4917279396260654,0.4630138874053955,0.4917279396260654,266843
1970-05-26,0.4666031002998352,0.4773709480026223,0.4630140044331837,0.4630140044331837,231600
1970-05-27,0.5060849785804749,0.516852825668356,0.4666030736541208,0.4666030736541208,173070
1970-05-28,0.5491560697555542,0.5527453383486454,0.5240312757735924,0.5240312757735924,344253
1970-05-29,0.5671024322509766,0.5742807967996502,0.5455667354172496,0.5491560469460949,174329
1970-06-01,0.5599237084388733,0.592227073051682,0.5599237084388733,0.567102286567617,110765
1970-06-02,0.5491560697555542,0.5671024558058476,0.5383883932307947,0.5599238755348275,189433
1970-06-03,0.5563345551490784,0.5563345551490784,0.5383883431088616,0.549156018631191,83703
1970-06-04,0.5383879542350769,0.5599234189793245,0.5383879542350769,0.5563341533128818,69857
1970-06-05,0.5276204347610474,0.5347990135408198,0.5240311669135755,0.5347990135408198,84962
1970-06-08,0.5276204347610474,0.5419775492357635,0.5240311669135755,0.5276204347610474,83703
1970-06-09,0.516852617263794,0.5383880873319014,0.516852617263794,0.527620244585814,73004
1970-06-10,0.5096744298934937,0.5276206470987096,0.5060851606015427,0.516853011562242,61047
1970-06-11,0.5024955868721008,0.5168526984264796,0.498906276669891,0.5096741211068802,76780
1970-06-12,0.5024955868721008,0.5096741211068802,0.498906276669891,0.5024955868721008,54753
1970-06-15,0.5024955868721008,0.5132633882242698,0.49531700955250135,0.5024955868721008,94402
1970-06-16,0.5096744298934937,0.516853011562242,0.5024958913095917,0.5024958913095917,108248
1970-06-17,0.5132635831832886,0.5240312593710115,0.5096743147025443,0.5096743147025443,71746
1970-06-18,0.5096744298934937,0.516853011562242,0.5024958913095917,0.5132636991854447,54124
1970-06-19,0.5132635831832886,0.5204419908902673,0.5024957777410559,0.5096743147025443,140974
1970-06-22,0.4953172206878662,0.5060850697147902,0.4917281243798588,0.5060850697147902,106989
1970-06-23,0.48813891410827637,0.5024958611601329,0.4845496019468357,0.4953172799220953,112024
1970-06-24,0.4773707091808319,0.48813855149662033,0.4773707091808319,0.48813855149662033,127128
1970-06-25,0.49172791838645935,0.4989062803346876,0.4773708067266181,0.4773708067266181,204538
1970-06-26,0.5024955868721008,0.5024955868721008,0.49172791477439254,0.49172791477439254,159225
1970-06-29,0.48096004128456116,0.5096740903195388,0.4809600412845611,0.5024955565183855,106360
1970-06-30,0.48813891410827637,0.4953172799220953,0.4809603328702388,0.4809603328702388,37131
1970-07-01,0.5060849785804749,0.5132635145825084,0.48813876782988325,0.48813876782988325,52236
1970-07-02,0.5024955868721008,0.5168526984264796,0.5024955868721008,0.5060848539894904,67340
1970-07-06,0.484549343585968,0.49531701581992343,0.48454934358596796,0.49531701581992343,57271
1970-07-07,0.48813891410827637,0.4953172799220953,0.47737106379364186,0.4845496019468357,66711
1970-07-08,0.484549343585968,0.49531701581992343,0.4809600764231621,0.48813865383359467,81815
1970-07-09,0.5024955868721008,0.5024955868721008,0.48454933745479306,0.48454933745479306,120835
1970-07-10,0.5240312218666077,0.5240312218666077,0.5132635464495168,0.5132635464495168,62935
1970-07-13,0.5635132789611816,0.5706918173161377,0.5276206302712464,0.5276206302712464,178105
1970-07-14,0.5527452230453491,0.5599237587340804,0.5491559552009835,0.5599237587340804,40908
1970-07-15,0.5563345551490784,0.5563345551490784,0.534799074849918,0.5527452868901347,62305
1970-07-16,0.5491560697555542,0.574280820652678,0.5455667580776252,0.5563346069417364,119576
1970-07-17,0.5527452230453491,0.563513069663275,0.5455666442717889,0.5491559552009835,134051
1970-07-20,0.5276204347610474,0.5563344913711636,0.5204418990661038,0.5527452235236918,159854
1970-07-21,0.516852617263794,0.516852617263794,0.5024955079639487,0.516852617263794,86850
1970-07-22,0.5276204347610474,0.5599237592186354,0.5168528035579479,0.5168528035579479,96290
1970-07-23,0.5563345551490784,0.5563345551490784,0.5383883431088616,0.5383883431088616,174329
1970-07-24,0.5491560697555542,0.5599238755348275,0.5419776618238858,0.5563346069417364,59788
1970-07-27,0.5491560697555542,0.5563346069417364,0.5383883932307947,0.5491560697555542,33985
1970-07-28,0.5419774651527405,0.5563344050607881,0.5383881978621119,0.5491558704795308,50977
1970-07-29,0.5455663800239563,0.5527449553205374,0.5383880201514156,0.5419772862573021,40908
1970-07-30,0.5276204347610474,0.5383882813882916,0.5240311669135755,0.5383882813882916,72375
1970-07-31,0.5383879542350769,0.5419772199015196,0.5312093798173888,0.5312093798173888,39019
1970-08-03,0.5240312218666077,0.5383883378468964,0.5240312218666077,0.5383883378468964,67969
1970-08-04,0.5291402339935303,0.5364387471689095,0.5291402339935303,0.5327894905812199,54753
1970-08-05,0.5254907011985779,0.5364382863373514,0.5254907011985779,0.5291397794318122,50348
1970-08-06,0.5181925296783447,0.5291401666329946,0.5181925296783447,0.5254910857295255,54753
1970-08-07,0.5254907011985779,0.5327890328845818,0.518192150488155,0.518192150488155,195097
1970-08-10,0.5218416452407837,0.5327892792466329,0.5145431349604095,0.5254909441858748,43425
1970-08-11,0.5254907011985779,0.5254907011985779,0.5108936435826159,0.5218414039409245,58529
1970-08-12,0.5254907011985779,0.5254907011985779,0.518192150488155,0.5254907011985779,34614
1970-08-13,0.5181925296783447,0.5254910857295255,0.5145432735552122,0.5254910857295255,33985
1970-08-14,0.5218416452407837,0.5254909441858748,0.5181923901005966,0.5181923901005966,25174
1970-08-17,0.5145431160926819,0.5254909249167031,0.5145431160926819,0.5218416261054277,45942
1970-08-18,0.5218416452407837,0.5254909441858748,0.5181923901005966,0.5181923901005966,56012
1970-08-19,0.5254907011985779,0.5291397794318122,0.518192150488155,0.5218414039409245,84962
1970-08-20,0.5327892899513245,0.5327892899513245,0.5181924005120105,0.5254909547439298,89367
1970-08-21,0.5656324625015259,0.5656324625015259,0.5327892553243151,0.5327892553243151,267472
1970-08-24,0.5765804648399353,0.5911773582319219,0.5729312086382511,0.5729312086382511,303345
1970-08-25,0.5984750986099243,0.6057736454031758,0.5692811742660802,0.5765797210593316,212090
1970-08-26,0.6167217493057251,0.6167217493057251,0.5948263531289243,0.5984756077275065,207684
1970-08-27,0.6167217493057251,0.6276695569063693,0.6057741607295685,0.6167217493057251,247963
1970-08-28,0.6276698112487793,0.6276698112487793,0.6203712990941344,0.6203712990941344,103842
1970-08-31,0.642266035079956,0.642266035079956,0.6203706528396928,0.6276691573913169,158595
1970-09-01,0.6130724549293518,0.631318814348185,0.605774121425313,0.631318814348185,93143
1970-09-02,0.6203710436820984,0.6203710436820984,0.605774156797217,0.6130724907274145,59159
1970-09-03,0.6203710436820984,0.6240202982569917,0.605774156797217,0.6203710436820984,85591
1970-09-04,0.6057744026184082,0.624020551482408,0.6057744026184082,0.620371295426659,99437
1970-09-08,0.5984750986099243,0.6130719731721259,0.5984750986099243,0.6057736454031758,54753
1970-09-09,0.5984750986099243,0.6130719731721259,0.5911765956215331,0.5984750986099243,79298
1970-09-10,0.5911770462989807,0.5984755548513112,0.5875277920228155,0.5984755548513112,63564
1970-09-11,0.5984750986099243,0.6167212246663215,0.5875273441273375,0.5911765956215331,129645
1970-09-14,0.5911770462989807,0.6057741072085353,0.5911770462989807,0.5984755548513112,91885
1970-09-15,0.5765804648399353,0.5875281020302376,0.5765804648399353,0.5875281020302376,61676
1970-09-16,0.5948261022567749,0.5948261022567749,0.5729307153145097,0.5765799683739934,64193
1970-09-17,0.5838785767555237,0.6094232727019966,0.5838785767555237,0.5948263849416833,77410
1970-09-18,0.5911770462989807,0.6021248529323701,0.5838784939417565,0.5838784939417565,54124
1970-09-21,0.5838785767555237,0.59117713014793,0.58022949718137,0.59117713014793,106360
1970-09-22,0.5802294611930847,0.583878540540907,0.5802294611930847,0.583878540540907,58529
1970-09-23,0.5692816972732544,0.5838785852458241,0.5692816972732544,0.5802295056186083,61047
1970-09-24,0.5765804648399353,0.5875281020302376,0.5729312086382511,0.5729312086382511,149155
1970-09-25,0.5692816972732544,0.5875278838975424,0.5692816972732544,0.5765802507717905,114541
1970-09-28,0.5583341121673584,0.5692818802261495,0.5583341121673584,0.5692818802261495,103213
1970-09-29,0.5692816972732544,0.5765802507717905,0.5473862996070491,0.558333932732801,150414
1970-09-30,0.5729312300682068,0.576580486406388,0.5656326735869259,0.5692819299251072,81186
1970-10-01,0.5656324625015259,0.5656324625015259,0.5546846537676189,0.5656324625015259,43425
1970-10-02,0.5729312300682068,0.576580486406388,0.5583341609105634,0.5656326735869259,78039
1970-10-05,0.5838785767555237,0.59117713014793,0.5692816889952104,0.5729309875938635,127128
1970-10-06,0.5948261022567749,0.5984753553162586,0.5838782992734446,0.5838782992734446,139715
1970-10-07,0.5984750986099243,0.6057736454031758,0.5838780488282818,0.5948258471157287,168036
1970-10-08,0.5875275731086731,0.5948260789415634,0.5875275731086731,0.5948260789415634,98807
1970-10-09,0.5729312300682068,0.5875281240061765,0.5729312300682068,0.5875281240061765,99437
1970-10-12,0.5656324625015259,0.5729310162590979,0.5619832075251909,0.5729310162590979,66711
1970-10-13,0.5546844005584717,0.5692814576052698,0.551035322467521,0.5656322042947908,317191
1970-10-14,0.5400876998901367,0.5546845866135678,0.5400876998901367,0.5546845866135678,92514
1970-10-15,0.551035463809967,0.5546845428369188,0.5400876572654988,0.5400876572654988,98807
1970-10-16,0.551035463809967,0.5546845428369188,0.5400876572654988,0.551035463809967,85591
1970-10-19,0.5437368154525757,0.5510353220682452,0.5291397584163544,0.5510353220682452,76780
1970-10-20,0.5364385843276978,0.5437371390924503,0.5327893288477756,0.5437371390924503,73634
1970-10-21,0.5364385843276978,0.5473863945723725,0.5327893288477756,0.5364385843276978,59788
1970-10-22,0.5254907011985779,0.5400875397901209,0.5254907011985779,0.5364382863373514,80556
1970-10-23,0.5327892899513245,0.5364385451648316,0.5254909547439298,0.5254909547439298,72375
1970-10-26,0.5437368154525757,0.5437368154525757,0.5327890117241892,0.5327890117241892,74263
1970-10-27,0.5327892899513245,0.5364385451648316,0.5327892899513245,0.5364385451648316,207055
1970-10-28,0.5291402339935303,0.5327894905812199,0.5254911526255263,0.5327894905812199,86850
1970-10-29,0.5327892899513245,0.5327892899513245,0.5254909547439298,0.5291400347378173,82444
1970-10-30,0.5327892899513245,0.5327892899513245,0.5254909547439298,0.5327892899513245,430473
1970-11-02,0.5254907011985779,0.5327890328845818,0.5218414039409245,0.5327890328845818,69857
1970-11-03,0.5364385843276978,0.54008783980762,0.5291400733678534,0.5291400733678534,73634
1970-11-04,0.5342122912406921,0.54534157388489,0.5267926061942045,0.54534157388489,96290
1970-11-05,0.5342122912406921,0.5342122912406921,0.5230827859369184,0.5342122912406921,95031
1970-11-06,0.5193734169006348,0.5305028873415497,0.5119537254080709,0.5305028873415497,175588
1970-11-09,0.53050297498703,0.53050297498703,0.5193735027073922,0.5193735027073922,163001
1970-11-10,0.53050297498703,0.5342128436122038,0.5267931508938174,0.53050297498703,111394
1970-11-11,0.5342122912406921,0.5416317536276039,0.5230827859369184,0.5305024264514907,105101
1970-11-12,0.5193734169006348,0.5342127553538085,0.5193734169006348,0.5342127553538085,78039
1970-11-13,0.5193734169006348,0.5305028873415497,0.5193734169006348,0.5193734169006348,58529
1970-11-16,0.5193734169006348,0.5267930638612447,0.5119537254080709,0.5193734169006348,96290
1970-11-17,0.5230831503868103,0.5342126634448958,0.5230831503868103,0.5230831503868103,202020
1970-11-18,0.5267930626869202,0.534212754162944,0.5230832392148851,0.5230832392148851,101325
1970-11-19,0.5156632661819458,0.5267927750531899,0.5156632661819458,0.5267927750531899,91255
1970-11-20,0.5193734169006348,0.5267930638612447,0.515663548888376,0.515663548888376,123981
1970-11-23,0.5267930626869202,0.5305028861589552,0.5230832392148851,0.5230832392148851,192580
1970-11-24,0.53050297498703,0.53050297498703,0.5193735027073922,0.5267931508938174,100695
1970-11-25,0.5267930626869202,0.534212754162944,0.5230832392148851,0.5305028861589552,107618
1970-11-27,0.5342122912406921,0.5379219333703177,0.5193729656796321,0.5267926061942045,135310
1970-11-30,0.5416321754455566,0.5416321754455566,0.5305028396020234,0.5342127072804341,195097
1970-12-01,0.5342122912406921,0.5416317536276039,0.5230827859369184,0.5416317536276039,176846
1970-12-02,0.5453417897224426,0.5453417897224426,0.5267928146903696,0.534212502673451,167406
1970-12-03,0.5750203132629395,0.5787301352388358,0.5490516484955371,0.5490516484955371,192580
1970-12-04,0.5935694575309753,0.5972793250887263,0.5713106529720058,0.5750204759978083,268731
1970-12-07,0.6009894013404846,0.6009894013404846,0.5935697076306549,0.5935697076306549,205167
1970-12-08,0.5935694575309753,0.6046989711403312,0.586149989607164,0.6009891481145287,158595
1970-12-09,0.6009894013404846,0.6009894013404846,0.5935697076306549,0.5935697076306549,216495
1970-12-10,0.6084082722663879,0.6121181366417737,0.5972788127359613,0.6009886325794369,166777
1970-12-11,0.6232480406761169,0.6232480406761169,0.6084088800734628,0.6084088800734628,217125
1970-12-14,0.6232480406761169,0.6343775558569602,0.6158285717046766,0.6232480406761169,244187
1970-12-15,0.626957893371582,0.6343775853477203,0.6232480696494913,0.6232480696494913,209572
1970-12-16,0.6380876302719116,0.6380876302719116,0.615828813818904,0.6269581107154774,146008
1970-12-17,0.6529257297515869,0.6529257297515869,0.6380865875637817,0.6380865875637817,292017
1970-12-18,0.6640558838844299,0.6677657064770411,0.645506904517203,0.6529263715746528,354322
1970-12-21,0.6640558838844299,0.6677657064770411,0.6529263715746528,0.6640558838844299,213349
1970-12-22,0.6863144636154175,0.6900243295387162,0.6677654902543544,0.6677654902543544,293905
1970-12-23,0.6826047301292419,0.6974440621376455,0.6826047301292419,0.6863145519983592,185028
1970-12-24,0.6826047301292419,0.6863145519983592,0.6714753981176937,0.6826047301292419,211461
1970-12-28,0.6788954734802246,0.6826052984379876,0.6751856485224615,0.6826052984379876,139086
1970-12-29,0.7085738778114319,0.7197033955475653,0.6788953716642456,0.6788953716642456,310268
1970-12-30,0.7234129309654236,0.7234129309654236,0.712283417675224,0.712283417675224,335442
1970-12-31,0.7159930467605591,0.7271225570377707,0.7122832248454669,0.7234127351226786,275025
1971-01-04,0.6937345862388611,0.7048638792687317,0.6937345862388611,0.7048638792687317,171812
1971-01-05,0.7011538743972778,0.7048635180878154,0.6937342307607314,0.6937342307607314,73004
1971-01-06,0.7197032570838928,0.7197032570838928,0.7085737414889663,0.7085737414889663,183140
1971-01-07,0.7382517457008362,0.745671388088941,0.723412594520406,0.723412594520406,373203
1971-01-08,0.7530911564826965,0.7530911564826965,0.7345419594418232,0.7382518255691566,804934
1971-01-11,0.7568007111549377,0.7568007111549377,0.7456714251473822,0.7530911124361575,382643
1971-01-12,0.7568007111549377,0.7605105770652898,0.7530911124361575,0.7568007111549377,172441
1971-01-13,0.7642207145690918,0.7790600053564636,0.756800980111517,0.756800980111517,281947
1971-01-14,0.7642207145690918,0.7679304927339903,0.7493815128456088,0.7642207145690918,157337
1971-01-15,0.7605109214782715,0.771640435185699,0.7530914534890808,0.7642207890687132,346141
1971-01-18,0.7419615983963013,0.756800705674828,0.7419615983963013,0.756800705674828,181881
1971-01-19,0.7382517457008362,0.7419615668948886,0.7048633994862913,0.7419615668948886,218383
1971-01-20,0.7271224856376648,0.7271224856376648,0.697444002295089,0.7271224856376648,149155
1971-01-21,0.7345426082611084,0.7382524776653583,0.7197034868998732,0.727123136644432,150414
1971-01-22,0.7382517457008362,0.7493812092829932,0.7382517457008362,0.7382517457008362,136568
1971-01-25,0.7271224856376648,0.7419616382450914,0.7197028425360555,0.7382518166942867,135310
1971-01-26,0.7271224856376648,0.7382518166942867,0.7197028425360555,0.7271224856376648,98178
1971-01-27,0.7197032570838928,0.7345423737066944,0.7159933888642798,0.7271229044592062,122723
